<!DOCTYPE tei.2  SYSTEM "c:\sgml\dtd\tei2.dtd" [
	<!ENTITY % TEI.corpus "INCLUDE">
	<!ENTITY % TEI.extensions.ent SYSTEM "sejong1.ent">
	<!ENTITY % TEI.extensions.dtd SYSTEM "sejong1.dtd"> ]>
<tei.2>
	<teiHeader>
		<fileDesc>
			<titleStmt>
				<title>한국민속의 세계 1권</title>
				<author>고려대학교 민족문화연구원</author>
				<sponsor>국립국어원</sponsor>
				<respStmt>
					<resp>문헌입력, 표준화, 형태 정보 부착</resp>
					<name>고려대학교 민족문화연구원</name>
				</respStmt>
			</titleStmt>
			<extent>61967</extent>
			<publicationStmt>
				<distributor>국립국어원</distributor>
				<idno>BTHO0372, 원본: BRHO0372</idno>
				<availability><p>배포 불가</p></availability>
			</publicationStmt>
			<notesStmt>
				<note><p>21세기 세종계획 원시말뭉치에서 선정</p></note>
			</notesStmt>
			<sourceDesc>
				<bibl>
					<author>고려대학교 민족문화연구원</author>
					<title>한국민속의 세계 1권</title>
					<pubPlace>서울</pubPlace>
					<publisher>고려대학교 민족문화연구원</publisher>
					<date>2001</date>
				</bibl>
			</sourceDesc>
		</fileDesc>
		<encodingDesc>
			<projectDesc><p>21세기 세종계획 형태분석  말뭉치 구축 및 정제</p></projectDesc>
			<samplingDecl><p>21세기 세종계획 형태분석 말뭉치 파일 구축, 오류 수정 및 일관성 검사</p></samplingDecl>
			<editorialDecl><p>21세기 세종계획 원시 말뭉치 구축 지침(2004-1), 형태분석 말뭉치 구축지침(2005-1)에 따른 오류 수정 및 일관성 검사</p></editorialDecl>
		</encodingDesc>
		<profileDesc>
			<creation>
				<date>2003</date>
			</creation>
			<langUsage>
				<language id=KO usage=99>한국어, 표준어</language>
			</langUsage>
			<textClass>
				<catRef scheme='SJ21' target='M1351'</catRef>
			</textClass>
		</profileDesc>
		<revisionDesc>
			<respStmt>
				<resp>프로젝트 책임자</resp>
				<name>김흥규</name>
			</respStmt>
			<change>
				<date>2007</date>
				<respStmt>
					<resp>연구책임자</resp>
					<name>김흥규</name>
					<resp>연구원</resp>
					<name>강범모, 홍정하</name>
					<resp>연구보조원</resp>
					<name>김민지, 김보라, 김승우, 김윤희, 김주영, 여형옥, 왕정미, 정연주, 최민우, 허영진</name>
				</respStmt>
				<item>21세기 세종계획 원시 말뭉치 구축 지침(2004-1), 형태분석 말뭉치 구축지침(2005-1)에 따른 형태 정보 부착</item>
			</change>
		</revisionDesc>
	</teiHeader>
<text>
<body>
<head>
9BTHO0372-0000010	2.	2/SN + ./SF
</p>
<p>
9BTHO0372-0265670	이혼율은	이혼/NNG + 율/XSN + 은/JX
9BTHO0372-0265680	재혼의	재혼/NNG + 의/JKG
9BTHO0372-0265690	가능성과	가능/NNG + 성/XSN + 과/JKB
9BTHO0372-0265700	밀접히	밀접히/MAG
9BTHO0372-0265710	관련되어	관련/NNG + 되/XSV + 어/EC
9BTHO0372-0265720	있다.	있/VX + 다/EF + ./SF
9BTHO0372-0265730	만약	만약/NNG
9BTHO0372-0265740	재혼을	재혼/NNG + 을/JKO
9BTHO0372-0265750	엄격하게	엄격/XR + 하/XSA + 게/EC
9BTHO0372-0265760	통제하는	통제/NNG + 하/XSV + 는/ETM
9BTHO0372-0265770	사회라면	사회/NNG + 이/VCP + 라면/EC
9BTHO0372-0265780	재가금지율	재가/NNG + 금지율/NNG
9BTHO0372-0265790	자체가	자체/NNG + 가/JKS
9BTHO0372-0265800	이혼을	이혼/NNG + 을/JKO
9BTHO0372-0265810	억제하는	억제/NNG + 하/XSV + 는/ETM
9BTHO0372-0265820	강력한	강력/XR + 하/XSA + ㄴ/ETM
9BTHO0372-0265830	통제수단으로서	통제/NNG + 수단/NNG + 으로서/JKB
9BTHO0372-0265840	작용하게	작용/NNG + 하/XSV + 게/EC
9BTHO0372-0265850	될	되/VV + ㄹ/ETM
9BTHO0372-0265860	것이며,	것/NNB + 이/VCP + 며/EC + ,/SP
9BTHO0372-0265870	재혼이	재혼/NNG + 이/JKS
9BTHO0372-0265880	폭넓게	폭넓/VA + 게/EC
9BTHO0372-0265890	허용되는	허용/NNG + 되/XSV + 는/ETM
9BTHO0372-0265900	사회라면	사회/NNG + 이/VCP + 라면/EC
9BTHO0372-0265910	이혼에	이혼/NNG + 에/JKB
9BTHO0372-0265920	대한	대하/VV + ㄴ/ETM
9BTHO0372-0265930	억제력도	억제력/NNG + 도/JX
9BTHO0372-0265940	그만큼	그만큼/MAG
9BTHO0372-0265950	약화될	약화/NNG + 되/XSV + ㄹ/ETM
9BTHO0372-0265960	것이기	것/NNB + 이/VCP + 기/ETN
9BTHO0372-0265970	때문이다.	때문/NNB + 이/VCP + 다/EF + ./SF
9BTHO0372-0265980	그러므로	그러므로/MAJ
9BTHO0372-0265990	높은	높/VA + 은/ETM
9BTHO0372-0266000	이혼율은	이혼/NNG + 율/XSN + 은/JX
9BTHO0372-0266010	자유로운	자유/NNG + 롭/XSA + ㄴ/ETM
9BTHO0372-0266020	재혼이	재혼/NNG + 이/JKS
9BTHO0372-0266030	전제되어	전제/NNG + 되/XSV + 어/EC
9BTHO0372-0266040	있는	있/VX + 는/ETM
9BTHO0372-0266050	것이라	것/NNB + 이/VCP + 라/EC
9BTHO0372-0266060	할	하/VV + ㄹ/ETM
9BTHO0372-0266070	수	수/NNB
9BTHO0372-0266080	있다.	있/VV + 다/EF + ./SF
9BTHO0372-0266090	이런	이런/MM
9BTHO0372-0266100	점에서	점/NNG + 에서/JKB
9BTHO0372-0266110	제주도도	제주도/NNP + 도/JX
9BTHO0372-0266120	예외는	예외/NNG + 는/JX
9BTHO0372-0266130	아니다.	아니/VCN + 다/EF + ./SF
9BTHO0372-0266140	이혼에	이혼/NNG + 에/JKB
9BTHO0372-0266150	대한	대하/VV + ㄴ/ETM
9BTHO0372-0266160	사회적	사회/NNG + 적/XSN
9BTHO0372-0266170	규제가	규제/NNG + 가/JKS
9BTHO0372-0266180	강하지	강/XR + 하/XSA + 지/EC
9BTHO0372-0266190	못하고	못하/VX + 고/EC
9BTHO0372-0266200	이혼율이	이혼/NNG + 율/XSN + 이/JKS
9BTHO0372-0266210	매우	매우/MAG
9BTHO0372-0266220	높게	높/VA + 게/EC
9BTHO0372-0266230	나타나는	나타나/VV + 는/ETM
9BTHO0372-0266240	제주도에서는	제주도/NNP + 에서/JKB + 는/JX
9BTHO0372-0266250	재혼을	재혼/NNG + 을/JKO
9BTHO0372-0266260	꺼리는	꺼리/VV + 는/ETM
9BTHO0372-0266270	사회적	사회/NNG + 적/XSN
9BTHO0372-0266280	관념도	관념/NNG + 도/JX
9BTHO0372-0266290	대단히	대단히/MAG
9BTHO0372-0266300	미약하고	미약/XR + 하/XSA + 고/EC
9BTHO0372-0266310	재혼하는	재혼/NNG + 하/XSV + 는/ETM
9BTHO0372-0266320	비율도	비율/NNG + 도/JX
9BTHO0372-0266330	대단히	대단히/MAG
9BTHO0372-0266340	높게	높/VA + 게/EC
9BTHO0372-0266350	나타난다.	나타나/VV + ㄴ다/EF + ./SF
9BTHO0372-0266360	특히	특히/MAG
9BTHO0372-0266370	사별자들보다도	사별자/NNG + 들/XSN + 보다/JKB + 도/JX
9BTHO0372-0266380	이혼자들의	이혼자/NNG + 들/XSN + 의/JKG
9BTHO0372-0266390	재혼율이	재혼/NNG + 율/XSN + 이/JKS
9BTHO0372-0266400	두드러지게	두드러지/VV + 게/EC
9BTHO0372-0266410	높다.	높/VA + 다/EF + ./SF
9BTHO0372-0266420	농촌지역을	농촌/NNG + 지역/NNG + 을/JKO
9BTHO0372-0266430	대상으로	대상/NNG + 으로/JKB
9BTHO0372-0266440	조사한	조사/NNG + 하/XSV + ㄴ/ETM
9BTHO0372-0266450	경험적	경험/NNG + 적/XSN
9BTHO0372-0266460	자료에	자료/NNG + 에/JKB
9BTHO0372-0266470	의하면	의하/VV + 면/EC
9BTHO0372-0266480	이혼자는	이혼자/NNG + 는/JX
9BTHO0372-0266490	남녀를	남녀/NNG + 를/JKO
9BTHO0372-0266500	불문하고	불문/NNG + 하/XSV + 고/EC
9BTHO0372-0266510	거의	거의/MAG
9BTHO0372-0266520	대부분	대부분/NNG
9BTHO0372-0266530	재혼하는	재혼/NNG + 하/XSV + 는/ETM
9BTHO0372-0266540	것으로	것/NNB + 으로/JKB
9BTHO0372-0266550	나타났다.	나타나/VV + 았/EP + 다/EF + ./SF
9BTHO0372-0266560	이혼여성	이혼/NNG + 여성/NNG
9BTHO0372-0266570	중에는	중/NNB + 에/JKB + 는/JX
9BTHO0372-0266580	이혼	이혼/NNG
9BTHO0372-0266590	후	후/NNG
9BTHO0372-0266600	첩이	첩/NNG + 이/JKC
9BTHO0372-0266610	된	되/VV + ㄴ/ETM
9BTHO0372-0266620	경우가	경우/NNG + 가/JKS
9BTHO0372-0266630	더러	더러/MAG
9BTHO0372-0266640	있으나	있/VV + 으나/EC
9BTHO0372-0266650	첩도	첩/NNG + 도/JX
9BTHO0372-0266660	사실혼	사실혼/NNG
9BTHO0372-0266670	관계를	관계/NNG + 를/JKO
9BTHO0372-0266680	지속한다는	지속/NNG + 하/XSV + ㄴ다는/ETM
9BTHO0372-0266690	점에서	점/NNG + 에서/JKB
9BTHO0372-0266700	재혼의	재혼/NNG + 의/JKG
9BTHO0372-0266710	범주에	범주/NNG + 에/JKB
9BTHO0372-0266720	포함시켜도	포함/NNG + 시키/XSV + 어도/EC
9BTHO0372-0266730	무방하리라	무방/XR + 하/XSA + 리라/EC
9BTHO0372-0266740	본다.	보/VV + ㄴ다/EF + ./SF
</p>
<head>
9BTHO0372-0266750	③	③/SW
9BTHO0372-0266760	사후혼(死後婚)	사후혼/NNG + (/SS + 死後婚/SH + )/SS
</head>
<p>
9BTHO0372-0266770	제주도의	제주도/NNP + 의/JKG
9BTHO0372-0266780	혼인의례에서	혼인/NNG + 의례/NNG + 에서/JKB
9BTHO0372-0266790	또	또/MAG
9BTHO0372-0266800	하나	하나/NR
9BTHO0372-0266810	특징적인	특징/NNG + 적/XSN + 이/VCP + ㄴ/ETM
9BTHO0372-0266820	모습으로	모습/NNG + 으로/JKB
9BTHO0372-0266830	지적할	지적/NNG + 하/XSV + ㄹ/ETM
9BTHO0372-0266840	수	수/NNB
9BTHO0372-0266850	있는	있/VV + 는/ETM
9BTHO0372-0266860	것은	것/NNB + 은/JX
9BTHO0372-0266870	사후혼(死後婚)이	사후혼/NNG + (/SS + 死後婚/SH + )/SS + 이/JKS
9BTHO0372-0266880	많이	많이/MAG
9BTHO0372-0266890	행해진다는	행하/VV + 아/EC + 지/VX + ㄴ다는/ETM
9BTHO0372-0266900	것이다.	것/NNB + 이/VCP + 다/EF + ./SF
9BTHO0372-0266910	장성한	장성/NNG + 하/XSV + ㄴ/ETM
9BTHO0372-0266920	아들(대체로	아들/NNG + (/SS + 대체로/MAG
9BTHO0372-0266930	15～16세	15/SN + ～/SO + 16/SN + 세/NNB
9BTHO0372-0266940	이상)이	이상/NNG + )/SS + 이/JKS
9BTHO0372-0266950	미혼으로	미혼/NNG + 으로/JKB
9BTHO0372-0266960	사망하거나,	사망/NNG + 하/XSV + 거나/EC + ,/SP
9BTHO0372-0266970	결혼을	결혼/NNG + 을/JKO
9BTHO0372-0266980	하였더라도	하/VV + 았/EP + 더라도/EC
9BTHO0372-0266990	후사없이	후사/NNG + 없이/MAG
9BTHO0372-0267000	이혼한	이혼/NNG + 하/XSV + ㄴ/ETM
9BTHO0372-0267010	후	후/NNG
9BTHO0372-0267020	사망한	사망/NNG + 하/XSV + ㄴ/ETM
9BTHO0372-0267030	경우에는	경우/NNG + 에/JKB + 는/JX
9BTHO0372-0267040	적당한	적당/XR + 하/XSA + ㄴ/ETM
9BTHO0372-0267050	배우자를	배우자/NNG + 를/JKO
9BTHO0372-0267060	물색하여	물색/NNG + 하/XSV + 아/EC
9BTHO0372-0267070	영혼끼리	영혼/NNG + 끼리/XSN
9BTHO0372-0267080	혼인을	혼인/NNG + 을/JKO
9BTHO0372-0267090	시키는	시키/VV + 는/ETM
9BTHO0372-0267100	사후혼의	사후혼/NNG + 의/JKG
9BTHO0372-0267110	사례가	사례/NNG + 가/JKS
9BTHO0372-0267120	드물지	드물/VA + 지/EC
9BTHO0372-0267130	않게	않/VX + 게/EC
9BTHO0372-0267140	발견된다.	발견/NNG + 되/XSV + ㄴ다/EF + ./SF
9BTHO0372-0267150	이	이/MM
9BTHO0372-0267160	때	때/NNG
9BTHO0372-0267170	배우자가	배우자/NNG + 가/JKC
9BTHO0372-0267180	되는	되/VV + 는/ETM
9BTHO0372-0267190	여성은	여성/NNG + 은/JX
9BTHO0372-0267200	미혼으로	미혼/NNG + 으로/JKB
9BTHO0372-0267210	사망한	사망/NNG + 하/XSV + ㄴ/ETM
9BTHO0372-0267220	여성이	여성/NNG + 이/JKS
9BTHO0372-0267230	대부분이지만	대부분/NNG + 이/VCP + 지만/EC
9BTHO0372-0267240	때로는	때로/MAG + 는/JX
9BTHO0372-0267250	이혼여성이나	이혼/NNG + 여성/NNG + 이나/JC
9BTHO0372-0267260	사별여성인	사별/NNG + 여성/NNG + 이/VCP + ㄴ/ETM
9BTHO0372-0267270	경우도	경우/NNG + 도/JX
9BTHO0372-0267280	있으며,	있/VV + 으며/EC + ,/SP
9BTHO0372-0267290	드문	드물/VA + ㄴ/ETM
9BTHO0372-0267300	예이기는	예/NNG + 이/VCP + 기/ETN + 는/JX
9BTHO0372-0267310	하지만	하/VX + 지만/EC
9BTHO0372-0267320	생존	생존/NNG
9BTHO0372-0267330	여성이	여성/NNG + 이/JKS
9BTHO0372-0267340	사망한	사망/NNG + 하/XSV + ㄴ/ETM
9BTHO0372-0267350	남성과	남성/NNG + 과/JKB
9BTHO0372-0267360	사후혼을	사후혼/NNG + 을/JKO
9BTHO0372-0267370	하는	하/VV + 는/ETM
9BTHO0372-0267380	경우도	경우/NNG + 도/JX
9BTHO0372-0267390	있다.	있/VV + 다/EF + ./SF
</p>
<p>
9BTHO0372-0267400	사후혼을	사후혼/NNG + 을/JKO
9BTHO0372-0267410	행하는	행하/VV + 는/ETM
9BTHO0372-0267420	주된	주되/VV + ㄴ/ETM
9BTHO0372-0267430	목적은	목적/NNG + 은/JX
9BTHO0372-0267440	'무적귀신'이	'/SS + 무적/NNG + 귀신/NNG + '/SS + 이/JKC
9BTHO0372-0267450	되어	되/VV + 어/EC
9BTHO0372-0267460	떠도는	떠돌/VV + 는/ETM
9BTHO0372-0267470	불행한	불행/NNG + 하/XSA + ㄴ/ETM
9BTHO0372-0267480	영혼을	영혼/NNG + 을/JKO
9BTHO0372-0267490	위로하기	위로/NNG + 하/XSV + 기/ETN
9BTHO0372-0267500	위한	위하/VV + ㄴ/ETM
9BTHO0372-0267510	것과	것/NNB + 과/JC
9BTHO0372-0267520	후사를	후사/NNG + 를/JKO
9BTHO0372-0267530	입양하여	입양/NNG + 하/XSV + 아/EC
9BTHO0372-0267540	제사를	제사/NNG + 를/JKO
9BTHO0372-0267550	지낼	지내/VV + ㄹ/ETM
9BTHO0372-0267560	수	수/NNB
9BTHO0372-0267570	있게	있/VV + 게/EC
9BTHO0372-0267580	하기	하/VV + 기/ETN
9BTHO0372-0267590	위한	위하/VV + ㄴ/ETM
9BTHO0372-0267600	것으로	것/NNB + 으로/JKB
9BTHO0372-0267610	요약할	요약/NNG + 하/XSV + ㄹ/ETM
9BTHO0372-0267620	수	수/NNB
9BTHO0372-0267630	있다.	있/VV + 다/EF + ./SF
9BTHO0372-0267640	육지의	육지/NNG + 의/JKG
9BTHO0372-0267650	농촌지역에서도	농촌/NNG + 지역/NNG + 에서/JKB + 도/JX
9BTHO0372-0267660	미혼으로	미혼/NNG + 으로/JKB
9BTHO0372-0267670	사망한	사망/NNG + 하/XSV + ㄴ/ETM
9BTHO0372-0267680	남녀의	남녀/NNG + 의/JKG
9BTHO0372-0267690	영혼결혼이	영혼/NNG + 결혼/NNG + 이/JKS
9BTHO0372-0267700	가끔	가끔/MAG
9BTHO0372-0267710	행해지긴	행하/VV + 아/EC + 지/VX + 기/ETN + ㄴ/JX
9BTHO0372-0267720	하지만	하/VX + 지만/EC
9BTHO0372-0267730	육지에서	육지/NNG + 에서/JKB
9BTHO0372-0267740	발견되는	발견/NNG + 되/XSV + 는/ETM
9BTHO0372-0267750	영혼결혼은	영혼/NNG + 결혼/NNG + 은/JX
9BTHO0372-0267760	대개	대개/MAG
9BTHO0372-0267770	망자의	망자/NNG + 의/JKG
9BTHO0372-0267780	영혼을	영혼/NNG + 을/JKO
9BTHO0372-0267790	위로하기	위로/NNG + 하/XSV + 기/ETN
9BTHO0372-0267800	위한	위하/VV + ㄴ/ETM
9BTHO0372-0267810	무속적	무속/NNG + 적/XSN
9BTHO0372-0267820	의례로	의례/NNG + 로/JKB
9BTHO0372-0267830	그치고	그치/VV + 고/EC
9BTHO0372-0267840	있지만	있/VX + 지만/EC
9BTHO0372-0267850	제주도의	제주도/NNP + 의/JKG
9BTHO0372-0267860	사후혼은	사후혼/NNG + 은/JX
9BTHO0372-0267870	제사를	제사/NNG + 를/JKO
9BTHO0372-0267880	담당할	담당/NNG + 하/XSV + ㄹ/ETM
9BTHO0372-0267890	후사를	후사/NNG + 를/JKO
9BTHO0372-0267900	입양하고	입양/NNG + 하/XSV + 고/EC
9BTHO0372-0267910	양가간에	양가/NNG + 간/NNB + 에/JKB
9BTHO0372-0267920	사돈으로서의	사돈/NNG + 으로서/JKB + 의/JKG
9BTHO0372-0267930	관계가	관계/NNG + 가/JKS
9BTHO0372-0267940	정상적인	정상/NNG + 적/XSN + 이/VCP + ㄴ/ETM
9BTHO0372-0267950	결혼과	결혼/NNG + 과/JKB
9BTHO0372-0267960	다름없이	다름없이/MAG
9BTHO0372-0267970	형성된다는	형성/NNG + 되/XSV + ㄴ다는/ETM
9BTHO0372-0267980	점에서	점/NNG + 에서/JKB
9BTHO0372-0267990	차이가	차이/NNG + 가/JKS
9BTHO0372-0268000	있다.	있/VV + 다/EF + ./SF
9BTHO0372-0268010	제사를	제사/NNG + 를/JKO
9BTHO0372-0268020	중시하는	중시/NNG + 하/XSV + 는/ETM
9BTHO0372-0268030	제주인의	제주인/NNG + 의/JKG
9BTHO0372-0268040	의식구조가	의식/NNG + 구조/NNG + 가/JKS
9BTHO0372-0268050	여기에도	여기/NP + 에/JKB + 도/JX
9BTHO0372-0268060	강하게	강하/VA + 게/EC
9BTHO0372-0268070	반영되고	반영/NNG + 되/XSV + 고/EC
9BTHO0372-0268080	있는	있/VX + 는/ETM
9BTHO0372-0268090	것이다.	것/NNB + 이/VCP + 다/EF + ./SF
</p>
<head>
9BTHO0372-0268100	④	④/SW
9BTHO0372-0268110	촌락내혼	촌락/NNG + 내혼/NNG
</head>
<p>
9BTHO0372-0268120	제주도에서는	제주도/NNP + 에서/JKB + 는/JX
9BTHO0372-0268130	같은	같/VA + 은/ETM
9BTHO0372-0268140	마을	마을/NNG
9BTHO0372-0268150	안에서	안/NNG + 에서/JKB
9BTHO0372-0268160	혼인하는	혼인/NNG + 하/XSV + 는/ETM
9BTHO0372-0268170	비율이	비율/NNG + 이/JKS
9BTHO0372-0268180	매우	매우/MAG
9BTHO0372-0268190	높다.	높/VA + 다/EF + ./SF
9BTHO0372-0268200	촌락내혼은	촌락/NNG + 내혼/NNG + 은/JX
9BTHO0372-0268210	육지의	육지/NNG + 의/JKG
9BTHO0372-0268220	농촌지방에도	농촌/NNG + 지방/NNG + 에/JKB + 도/JX
9BTHO0372-0268230	존재하지만	존재/NNG + 하/XSV + 지만/EC
9BTHO0372-0268240	고립된	고립/NNG + 되/XSV + ㄴ/ETM
9BTHO0372-0268250	어촌마을이나	어촌/NNG + 마을/NNG + 이나/JC
9BTHO0372-0268260	도서지방과	도서/NNG + 지방/NNG + 과/JKB
9BTHO0372-0268270	같은	같/VA + 은/ETM
9BTHO0372-0268280	특수한	특수/NNG + 하/XSA + ㄴ/ETM
9BTHO0372-0268290	지역에서	지역/NNG + 에서/JKB
9BTHO0372-0268300	비교적	비교/NNG + 적/XSN
9BTHO0372-0268310	높은	높/VA + 은/ETM
9BTHO0372-0268320	비율을	비율/NNG + 을/JKO
9BTHO0372-0268330	보이고	보이/VV + 고/EC
9BTHO0372-0268340	있다.	있/VX + 다/EF + ./SF
9BTHO0372-0268350	그러나	그러나/MAJ
9BTHO0372-0268360	제주의	제주/NNP + 의/JKG
9BTHO0372-0268370	마을들은	마을/NNG + 들/XSN + 은/JX
9BTHO0372-0268380	고립성이	고립/NNG + 성/XSN + 이/JKS
9BTHO0372-0268390	보이지	보이/VV + 지/EC
9BTHO0372-0268400	않는	않/VX + 는/ETM
9BTHO0372-0268410	데도	데/NNB + 도/JX
9BTHO0372-0268420	많은	많/VA + 은/ETM
9BTHO0372-0268430	마을에서	마을/NNG + 에서/JKB
9BTHO0372-0268440	촌락내혼의	촌락/NNG + 내혼/NNG + 의/JKG
9BTHO0372-0268450	비율이	비율/NNG + 이/JKS
9BTHO0372-0268460	높게	높/VA + 게/EC
9BTHO0372-0268470	나타나서	나타나/VV + 아서/EC
9BTHO0372-0268480	제주도	제주도/NNP
9BTHO0372-0268490	혼인양식의	혼인/NNG + 양식/NNG + 의/JKG
9BTHO0372-0268500	한	한/MM
9BTHO0372-0268510	특징으로	특징/NNG + 으로/JKB
9BTHO0372-0268520	지적되고	지적/NNG + 되/XSV + 고/EC
9BTHO0372-0268530	있다.	있/VX + 다/EF + ./SF
</p>
<p>
9BTHO0372-0268540	촌락내혼의	촌락/NNG + 내혼/NNG + 의/JKG
9BTHO0372-0268550	비율은	비율/NNG + 은/JX
9BTHO0372-0268560	마을의	마을/NNG + 의/JKG
9BTHO0372-0268570	규모	규모/NNG
9BTHO0372-0268580	·	·/SP
9BTHO0372-0268590	동족구성	동족/NNG + 구성/NNG
9BTHO0372-0268600	·	·/SP
9BTHO0372-0268610	고립의	고립/NNG + 의/JKG
9BTHO0372-0268620	정도	정도/NNG
9BTHO0372-0268630	·	·/SP
9BTHO0372-0268640	인근마을과의	인근/NNG + 마을/NNG + 과/JKB + 의/JKG
9BTHO0372-0268650	거리	거리/NNG
9BTHO0372-0268660	등	등/NNB
9BTHO0372-0268670	마을의	마을/NNG + 의/JKG
9BTHO0372-0268680	입지조건에	입지/NNG + 조건/NNG + 에/JKB
9BTHO0372-0268690	따라	따르/VV + 아/EC
9BTHO0372-0268700	상당한	상당/NNG + 하/XSA + ㄴ/ETM
9BTHO0372-0268710	차이가	차이/NNG + 가/JKS
9BTHO0372-0268720	있지만,	있/VV + 지만/EC + ,/SP
9BTHO0372-0268730	지금까지	지금/NNG + 까지/JX
9BTHO0372-0268740	보고된	보고/NNG + 되/XSV + ㄴ/ETM
9BTHO0372-0268750	바에	바/NNB + 에/JKB
9BTHO0372-0268760	의하면	의하/VV + 면/EC
9BTHO0372-0268770	제주도에서는	제주도/NNP + 에서/JKB + 는/JX
9BTHO0372-0268780	촌락내혼율이	촌락/NNG + 내혼/NNG + 율/XSN + 이/JKS
9BTHO0372-0268790	적어도	적어도/MAG
9BTHO0372-0268800	30%를	30/SN + %/SW + 를/JKO
9BTHO0372-0268810	넘어서고	넘어서/VV + 고/EC
9BTHO0372-0268820	있다.	있/VX + 다/EF + ./SF
</p>
<p>
9BTHO0372-0268830	동일촌락이나	동일/NNG + 촌락/NNG + 이나/JC
9BTHO0372-0268840	인접촌락	인접/NNG + 촌락/NNG
9BTHO0372-0268850	사이에서	사이/NNG + 에서/JKB
9BTHO0372-0268860	혼인하는	혼인/NNG + 하/XSV + 는/ETM
9BTHO0372-0268870	비율이	비율/NNG + 이/JKS
9BTHO0372-0268880	높다는	높/VA + 다는/ETM
9BTHO0372-0268890	것은	것/NNB + 은/JX
9BTHO0372-0268900	부계친과	부계친/NNG + 과/JC
9BTHO0372-0268910	외가친족	외가/NNG + 친족/NNG
9BTHO0372-0268920	및	및/MAG
9BTHO0372-0268930	처가친족이	처가/NNG + 친족/NNG + 이/JKS
9BTHO0372-0268940	가까이에서	가까이/NNG + 에서/JKB
9BTHO0372-0268950	함께	함께/MAG
9BTHO0372-0268960	사는	살/VV + 는/ETM
9BTHO0372-0268970	비율이	비율/NNG + 이/JKS
9BTHO0372-0268980	높다는	높/VA + 다는/ETM
9BTHO0372-0268990	것을	것/NNB + 을/JKO
9BTHO0372-0269000	의미하며,	의미/NNG + 하/XSV + 며/EC + ,/SP
9BTHO0372-0269010	이들과의	이/NP + 들/XSN + 과/JKB + 의/JKG
9BTHO0372-0269020	사회관계가	사회관계/NNG + 가/JKS
9BTHO0372-0269030	매우	매우/MAG
9BTHO0372-0269040	긴밀하게	긴밀/XR + 하/XSA + 게/EC
9BTHO0372-0269050	이루어질	이루어지/VV + ㄹ/ETM
9BTHO0372-0269060	수	수/NNB
9BTHO0372-0269070	있음을	있/VV + 음/ETN + 을/JKO
9BTHO0372-0269080	뜻한다.	뜻/NNG + 하/XSV + ㄴ다/EF + ./SF
9BTHO0372-0269090	마을	마을/NNG
9BTHO0372-0269100	안에	안/NNG + 에/JKB
9BTHO0372-0269110	외척이나	외척/NNG + 이나/JC
9BTHO0372-0269120	처족이	처족/NNG + 이/JKS
9BTHO0372-0269130	함께	함께/MAG
9BTHO0372-0269140	거주하고	거주/NNG + 하/XSV + 고/EC
9BTHO0372-0269150	있는	있/VX + 는/ETM
9BTHO0372-0269160	가정들의	가정/NNG + 들/XSN + 의/JKG
9BTHO0372-0269170	친족관계를	친족/NNG + 관계/NNG + 를/JKO
9BTHO0372-0269180	실증적으로	실증/NNG + 적/XSN + 으로/JKB
9BTHO0372-0269190	분석한	분석/NNG + 하/XSV + ㄴ/ETM
9BTHO0372-0269200	최재석의	최재석/NNP + 의/JKG
9BTHO0372-0269210	보고에	보고/NNG + 에/JKB
9BTHO0372-0269220	의하면	의하/VV + 면/EC
9BTHO0372-0269230	제사와	제사/NNG + 와/JKB
9BTHO0372-0269240	관련된	관련/NNG + 되/XSV + ㄴ/ETM
9BTHO0372-0269250	사항을	사항/NNG + 을/JKO
9BTHO0372-0269260	제외하고는	제외/NNG + 하/XSV + 고/EC + 는/JX
9BTHO0372-0269270	일상생활의	일상생활/NNG + 의/JKG
9BTHO0372-0269280	사교관계나	사교/NNG + 관계/NNG + 나/JC
9BTHO0372-0269290	가사협조,	가사/NNG + 협조/NNG + ,/SP
9BTHO0372-0269300	생산과정의	생산/NNG + 과정/NNG + 의/JKG
9BTHO0372-0269310	협동,	협동/NNG + ,/SP
9BTHO0372-0269320	결혼이나	결혼/NNG + 이나/JC
9BTHO0372-0269330	장례시의	장례/NNG + 시/NNB + 의/JKG
9BTHO0372-0269340	의례적	의례/NNG + 적/XSN
9BTHO0372-0269350	관계	관계/NNG
9BTHO0372-0269360	등에서	등/NNB + 에서/JKB
9BTHO0372-0269370	부계친과	부계친/NNG + 과/JC
9BTHO0372-0269380	외척	외척/NNG
9BTHO0372-0269390	및	및/MAG
9BTHO0372-0269400	처족	처족/NNG
9BTHO0372-0269410	사이에	사이/NNG + 에/JKB
9BTHO0372-0269420	기능상의	기능/NNG + 상/XSN + 의/JKG
9BTHO0372-0269430	차이를	차이/NNG + 를/JKO
9BTHO0372-0269440	발견할	발견/NNG + 하/XSV + ㄹ/ETM
9BTHO0372-0269450	수	수/NNB
9BTHO0372-0269460	없을	없/VA + 을/ETM
9BTHO0372-0269470	만큼	만큼/NNB
9BTHO0372-0269480	상호	상호/MAG
9BTHO0372-0269490	긴밀하게	긴밀/XR + 하/XSA + 게/EC
9BTHO0372-0269500	협동하며	협동/NNG + 하/XSV + 며/EC
9BTHO0372-0269510	생활하고	생활/NNG + 하/XSV + 고/EC
9BTHO0372-0269520	있음을	있/VX + 음/ETN + 을/JKO
